일시,수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s)
2019-04-21,74.28,1032.833,69.3,0.0,23.082,29.99
2019-04-22,74.26,1031.64,69.2,0.0,16.848,30.657
2019-04-23,74.25,1031.044,69.2,8.4653,24.695,31.596
2019-04-24,74.27,1032.237,69.3,13.1274,44.506,30.701
2019-04-25,74.29,1033.43,69.4,6.3678,44.399,30.585
2019-04-26,74.3,1034.027,69.4,4.8042,38.072,31.161
2019-04-27,74.33,1035.82,69.5,0.1894,51.938,31.192
2019-04-28,74.35,1037.016,69.6,0.0,45.025,31.183
2019-04-29,74.4,1040.009,69.8,21.1282,65.849,31.202
2019-04-30,74.45,1043.008,70.0,0.055,65.393,30.686
2019-05-01,74.52,1047.214,70.3,0.0,108.856,60.167
2019-05-02,74.56,1049.623,70.4,0.0,88.844,60.97
2019-05-03,74.56,1049.623,70.4,0.0,61.016,61.016
2019-05-04,74.54,1048.418,70.4,0.0,47.055,60.997
2019-05-05,74.51,1046.613,70.2,0.0,39.834,60.729
2019-05-06,74.46,1043.608,70.0,0.0,26.247,61.025
2019-05-07,74.41,1040.608,69.8,0.0,29.159,63.877
2019-05-08,74.35,1037.016,69.6,0.0,22.266,63.85
2019-05-09,74.29,1033.43,69.4,0.0,22.612,64.111
2019-05-10,74.22,1029.256,69.1,0.0,17.125,65.433
2019-05-11,74.15,1025.092,68.8,0.0,17.474,65.666
2019-05-12,74.09,1021.531,68.6,0.0,24.446,65.662
2019-05-13,74.01,1016.795,68.2,0.0,10.642,65.464
2019-05-14,73.94,1012.661,68.0,0.0,17.867,65.713
2019-05-15,73.86,1007.949,67.7,0.0,10.012,64.552
2019-05-16,73.79,1003.836,67.4,0.0,17.541,65.14
2019-05-17,73.72,999.733,67.1,0.057,17.685,65.169
2019-05-18,73.66,996.225,66.9,19.1411,23.1,63.709
2019-05-19,73.61,993.306,66.7,2.056,30.927,64.704
2019-05-20,73.55,989.811,66.4,2.1205,24.496,64.951
2019-05-21,73.49,986.323,66.2,0.0,24.727,65.098
2019-05-22,73.42,982.263,65.9,0.0,18.312,65.305
2019-05-23,73.35,978.213,65.7,0.0,18.274,65.153
2019-05-24,73.27,973.596,65.3,0.0,11.766,65.202
2019-05-25,73.18,968.417,65.0,0.0,5.277,65.215
2019-05-26,73.12,964.974,64.8,0.0,23.96,63.814
2019-05-27,73.05,960.966,64.5,15.5104,12.653,59.044
2019-05-28,73.01,958.68,64.3,0.0,34.452,60.91
2019-05-29,72.93,954.117,64.0,0.0,12.523,65.327
2019-05-30,72.86,950.136,63.8,0.1075,18.961,65.043
2019-05-31,72.79,946.164,63.5,0.2841,18.998,64.967
2019-06-01,72.72,942.202,63.2,0.0,11.058,56.914
2019-06-02,72.65,938.25,63.0,0.0,11.024,56.767
2019-06-03,72.58,934.307,62.7,0.0,11.544,57.174
2019-06-04,72.51,930.375,62.4,0.0,11.749,57.266
2019-06-05,72.44,926.452,62.2,0.0,11.501,56.905
2019-06-06,72.39,923.656,62.0,14.042,23.371,55.734
2019-06-07,72.36,921.98,61.9,12.9312,30.403,49.793
2019-06-08,72.35,921.422,61.8,0.105,30.805,37.264
2019-06-09,72.34,920.864,61.8,2.6599,19.595,26.051
2019-06-10,72.35,921.422,61.8,8.3429,46.272,39.816
2019-06-11,72.3,918.635,61.7,0.105,19.017,51.277
2019-06-12,72.25,915.853,61.5,0.0,24.516,56.718
2019-06-13,72.18,911.966,61.2,0.0,11.482,56.469
2019-06-14,72.12,908.642,61.0,0.0,17.906,56.377
2019-06-15,72.05,904.773,60.7,0.0449,11.894,56.673
2019-06-16,71.98,900.914,60.5,0.0,11.596,56.263
2019-06-17,71.91,897.064,60.2,0.0,11.782,56.337
2019-06-18,71.84,893.224,60.0,0.0,11.934,56.377
2019-06-19,71.77,889.394,59.7,0.0,12.082,56.414
2019-06-20,71.7,885.574,59.4,0.0,10.845,55.066
2019-06-21,71.63,881.762,59.2,0.0,12.295,56.404
2019-06-22,71.55,877.419,58.9,0.7159,5.419,55.693
2019-06-23,71.48,873.628,58.6,0.0,12.123,55.994
2019-06-24,71.4,869.308,58.3,0.0,6.583,56.586
2019-06-25,71.32,865.0,58.1,0.0,6.534,56.392
2019-06-26,71.25,861.241,57.8,9.7856,10.923,54.43
2019-06-27,71.19,858.027,57.6,2.532,13.618,50.822
2019-06-28,71.13,854.819,57.4,0.485,13.814,50.937
2019-06-29,71.09,852.685,57.2,27.6342,25.538,50.242
2019-06-30,71.06,851.086,57.1,0.2132,31.812,50.316
2019-07-01,71.02,848.957,57.0,0.0,33.291,57.932
2019-07-02,70.96,845.77,56.8,0.0,24.458,61.352
2019-07-03,70.9,842.589,56.6,0.0,23.008,59.821
2019-07-04,70.83,838.887,56.3,0.0,17.826,60.672
2019-07-05,70.77,835.722,56.1,0.0,22.095,58.733
2019-07-06,70.7,832.037,55.8,0.0,17.73,60.372
2019-07-07,70.63,828.363,55.6,0.0,18.395,60.928
2019-07-08,70.56,824.697,55.4,0.0,18.465,60.888
2019-07-09,70.49,821.041,55.1,0.0,18.498,60.812
2019-07-10,70.42,817.395,54.9,26.9954,15.59,57.795
2019-07-11,70.37,814.796,54.7,6.3062,24.761,54.841
2019-07-12,70.37,814.796,54.7,0.631,33.166,33.166
2019-07-13,70.38,815.315,54.7,0.357,39.133,33.122
2019-07-14,70.38,815.315,54.7,9.8825,33.945,33.945
2019-07-15,70.42,817.395,54.9,15.6161,63.591,39.523
2019-07-16,70.48,820.52,55.1,14.4472,69.697,33.528
2019-07-17,70.54,823.652,55.3,0.082,69.379,33.13
2019-07-18,70.58,825.743,55.4,8.6596,57.892,33.681
2019-07-19,70.59,826.267,55.5,0.557,41.181,35.123
2019-07-20,70.62,827.838,55.6,29.8419,51.366,33.178
2019-07-21,71.16,856.422,57.5,49.7098,364.051,33.219
2019-07-22,71.85,893.772,60.0,0.055,463.728,31.435
2019-07-23,72.08,906.43,60.8,0.0,175.845,29.345
2019-07-24,72.18,911.966,61.2,0.0,95.742,31.669
2019-07-25,72.32,919.749,61.7,25.7363,123.436,33.35
2019-07-26,72.5,929.814,62.4,3.6196,147.852,31.367
2019-07-27,72.63,937.122,62.9,6.7261,113.242,28.65
2019-07-28,72.75,943.899,63.4,7.2024,107.426,28.996
2019-07-29,72.84,949.0,63.7,0.0,88.355,29.314
2019-07-30,72.91,952.979,64.0,0.0273,75.562,29.512
2019-07-31,72.94,954.687,64.1,0.0,49.041,29.271
2019-08-01,72.94,954.687,64.1,0.0,38.709,38.709
2019-08-02,72.92,953.548,64.0,0.0,34.903,48.086
2019-08-03,72.88,951.272,63.8,0.3682,24.95,51.287
2019-08-04,72.84,949.0,63.7,0.0273,25.789,52.089
2019-08-05,72.79,946.164,63.5,0.0,20.752,53.576
2019-08-06,72.74,943.333,63.3,1.4713,20.791,53.557
2019-08-07,72.7,941.072,63.2,12.7342,22.716,48.887
2019-08-08,72.69,940.507,63.1,7.278,47.357,53.894
2019-08-09,72.68,939.942,63.1,2.704,47.193,53.728
2019-08-10,72.66,938.814,63.0,0.1042,40.748,53.81
2019-08-11,72.64,937.686,62.9,0.0,37.721,50.774
2019-08-12,72.59,934.87,62.7,0.4439,21.235,53.828
2019-08-13,72.53,931.497,62.5,0.1654,15.316,54.351
2019-08-14,72.48,928.692,62.3,0.0,21.671,54.137
2019-08-15,72.42,925.333,62.1,2.9086,14.693,53.577
2019-08-16,72.37,922.539,61.9,1.9035,21.142,53.482
2019-08-17,72.32,919.749,61.7,1.6988,21.284,53.566
2019-08-18,72.26,916.409,61.5,0.0,14.96,53.623
2019-08-19,72.21,913.631,61.3,0.0,21.693,53.849
2019-08-20,72.15,910.303,61.1,0.0,15.469,53.981
2019-08-21,72.1,907.536,60.9,15.9798,21.639,53.67
2019-08-22,72.1,907.536,60.9,43.2904,53.801,53.801
2019-08-23,72.3,918.635,61.7,0.0,182.358,53.893
2019-08-24,72.37,922.539,61.9,0.0,99.026,53.847
2019-08-25,72.38,923.097,62.0,0.0,60.14,53.677
2019-08-26,72.36,921.98,61.9,0.0,41.19,54.114
2019-08-27,72.38,923.097,62.0,21.0006,63.597,50.673
2019-08-28,72.39,923.656,62.0,1.1106,55.168,48.702
2019-08-29,72.38,923.097,62.0,1.809,42.085,48.551
2019-08-30,72.35,921.422,61.8,0.1315,29.524,48.907
2019-08-31,72.33,920.307,61.8,0.0,35.404,48.315
2019-09-01,72.29,918.078,61.6,0.6954,19.05,44.844
2019-09-02,72.27,916.965,61.5,14.6374,32.198,45.081
2019-09-03,72.26,916.409,61.5,2.8232,38.022,44.46
2019-09-04,72.26,916.409,61.5,4.0788,43.619,43.619
2019-09-05,72.32,919.749,61.7,22.4026,82.743,44.08
2019-09-06,72.38,923.097,62.0,2.0217,83.693,44.947
2019-09-07,72.43,925.892,62.1,19.9266,77.142,44.791
2019-09-08,72.6,935.433,62.8,0.1412,155.18,44.756
2019-09-09,72.73,942.767,63.3,6.2446,129.798,44.907
2019-09-10,72.78,945.597,63.5,0.1112,77.79,45.036
2019-09-11,72.81,947.298,63.6,0.1883,64.982,45.302
2019-09-12,72.82,947.865,63.6,11.1946,51.184,44.619
2019-09-13,72.84,949.0,63.7,0.0,57.311,44.175
2019-09-14,72.9,952.41,63.9,0.0,83.381,43.916
2019-09-15,72.92,953.548,64.0,0.0,57.935,44.762
2019-09-16,72.93,954.117,64.0,0.0,51.576,44.986
2019-09-17,72.91,952.979,64.0,0.0,31.66,44.838
2019-09-18,72.88,951.272,63.8,0.0,25.257,45.007
2019-09-19,72.86,950.136,63.8,0.0,34.181,47.336
2019-09-20,72.82,947.865,63.6,0.0,21.527,47.809
2019-09-21,72.83,948.432,63.7,46.676,50.151,43.584
2019-09-22,73.53,988.648,66.4,76.5258,510.237,44.782
2019-09-23,74.99,1075.72,72.2,0.274,1044.527,36.744
2019-09-24,75.38,1099.719,73.8,0.1902,307.056,29.285
2019-09-25,75.55,1110.279,74.5,0.0,151.303,29.081
2019-09-26,75.64,1115.894,74.9,0.0,93.748,28.761
2019-09-27,75.69,1119.021,75.1,0.0,73.266,37.078
2019-09-28,75.72,1120.9,75.2,0.0,66.607,44.865
2019-09-29,75.72,1120.9,75.2,0.0,44.801,44.801
2019-09-30,75.72,1120.9,75.2,0.0,61.344,61.344
2019-10-01,75.6,1113.397,74.7,0.0,35.984,122.822
2019-10-02,75.44,1103.44,74.1,83.9241,115.048,230.292
2019-10-03,76.73,1185.243,79.6,15.9731,1173.825,227.024
2019-10-04,77.17,1213.948,81.5,0.1392,555.747,223.522
2019-10-05,77.18,1214.605,81.5,0.1179,231.372,223.766
2019-10-06,77.08,1208.043,81.1,0.0,148.001,223.949
2019-10-07,76.92,1197.588,80.4,8.8838,103.491,224.497
2019-10-08,76.74,1185.891,79.6,0.203,89.862,225.242
2019-10-09,76.54,1172.975,78.7,0.0,76.503,225.994
2019-10-10,76.38,1162.703,78.0,0.0,68.741,187.63
2019-10-11,76.42,1165.266,78.2,0.0,58.38,28.716
2019-10-12,76.44,1166.549,78.3,0.0,43.599,28.753
2019-10-13,76.46,1167.832,78.4,0.0,43.59,28.734
2019-10-14,76.46,1167.832,78.4,0.0,28.887,28.887
2019-10-15,76.47,1168.474,78.4,0.0,36.46,29.028
2019-10-16,76.46,1167.832,78.4,0.0,21.757,29.189
2019-10-17,76.47,1168.474,78.4,0.0,36.353,28.921
2019-10-18,76.46,1167.832,78.4,0.6594,21.696,29.128
2019-10-19,76.46,1167.832,78.4,0.0,29.191,29.191
2019-10-20,76.46,1167.832,78.4,0.0,28.874,28.874
2019-10-21,76.4,1163.984,78.1,0.0,21.761,66.3
2019-10-22,76.18,1149.939,77.2,0.0,28.224,190.785
2019-10-23,75.97,1136.627,76.3,0.0,25.72,179.794
2019-10-24,75.94,1134.733,76.2,0.0,18.518,40.441
2019-10-25,75.92,1133.471,76.1,0.0,13.897,28.5
2019-10-26,75.91,1132.84,76.0,0.0,21.043,28.341
2019-10-27,75.9,1132.21,76.0,0.0,20.834,28.13
2019-10-28,75.88,1130.95,75.9,0.0,13.978,28.562
2019-10-29,75.86,1129.691,75.8,0.2079,14.268,28.842
2019-10-30,75.84,1128.432,75.7,0.0,14.261,28.826
2019-10-31,75.83,1127.803,75.7,0.0,21.627,28.906
2019-11-01,75.81,1126.546,75.6,0.0,14.179,28.729
2019-11-02,75.79,1125.29,75.5,0.0,14.225,28.766
2019-11-03,75.77,1124.035,75.4,0.0,14.062,28.593
2019-11-04,75.75,1122.78,75.4,0.0,14.283,28.804
2019-11-05,75.73,1121.526,75.3,0.0,14.363,28.875
2019-11-06,75.71,1120.273,75.2,0.0,14.069,28.571
2019-11-07,75.69,1119.021,75.1,0.0,14.162,28.654
2019-11-08,75.67,1117.77,75.0,0.0,13.543,28.026
2019-11-09,75.65,1116.519,74.9,0.0,14.029,28.502
2019-11-10,75.64,1115.894,74.9,10.8978,21.095,28.328
2019-11-11,75.63,1115.27,74.9,3.0976,21.32,28.55
2019-11-12,75.61,1114.021,74.8,0.0,14.29,28.744
2019-11-13,75.59,1112.773,74.7,2.3937,14.334,28.778
2019-11-14,75.59,1112.773,74.7,0.0,28.638,28.638
2019-11-15,75.57,1111.526,74.6,0.0922,14.388,28.822
2019-11-16,75.56,1110.902,74.6,0.6346,21.345,28.559
2019-11-17,75.59,1112.773,74.7,14.2212,50.137,28.489
2019-11-18,75.63,1115.27,74.9,17.5771,57.585,28.687
2019-11-19,75.65,1116.519,74.9,0.0,43.464,29.001
2019-11-20,75.66,1117.144,75.0,0.0,36.184,28.949
2019-11-21,75.66,1117.144,75.0,0.0,28.842,28.842
2019-11-22,75.66,1117.144,75.0,0.0,28.738,28.738
2019-11-23,75.65,1116.519,74.9,0.0,21.767,29.002
2019-11-24,75.63,1115.27,74.9,0.93,14.169,28.632
2019-11-25,75.62,1114.645,74.8,0.0,21.527,28.755
2019-11-26,75.61,1114.021,74.8,0.0525,21.542,28.768
2019-11-27,75.59,1112.773,74.7,0.0,14.419,28.863
2019-11-28,75.58,1112.149,74.6,0.0,21.59,28.808
2019-11-29,75.56,1110.902,74.6,0.0,14.639,29.069
2019-11-30,75.54,1109.657,74.5,0.0,14.752,29.172
2019-12-01,75.53,1109.034,74.4,12.2193,21.966,29.172
2019-12-02,75.51,1107.789,74.4,0.1597,14.397,28.802
2019-12-03,75.5,1107.167,74.3,0.2574,22.153,29.352
2019-12-04,75.48,1105.924,74.2,0.0,14.05,28.441
2019-12-05,75.47,1105.303,74.2,0.0,22.548,29.74
2019-12-06,75.45,1104.06,74.1,0.0,14.814,29.191
2019-12-07,75.43,1102.819,74.0,0.0,14.441,28.808
2019-12-08,75.41,1101.579,73.9,0.0,14.691,29.048
2019-12-09,75.4,1100.959,73.9,0.0,20.518,27.693
2019-12-10,75.38,1099.719,73.8,0.0,12.748,27.091
2019-12-11,75.36,1098.481,73.7,0.1445,10.776,25.109
2019-12-12,75.34,1097.244,73.6,0.0,15.227,29.551
2019-12-13,75.31,1095.389,73.5,0.0,8.267,29.735
2019-12-14,75.29,1094.153,73.4,0.4412,15.543,29.843
2019-12-15,75.27,1092.919,73.4,0.0,15.554,29.844
2019-12-16,75.25,1091.685,73.3,0.0,15.691,29.972
2019-12-17,75.23,1090.452,73.2,2.3609,15.09,29.361
2019-12-18,75.21,1089.219,73.1,0.0,15.138,29.399
2019-12-19,75.19,1087.988,73.0,0.0,15.182,29.434
2019-12-20,75.16,1086.143,72.9,0.0,7.856,29.216
2019-12-21,75.14,1084.913,72.8,0.0,15.051,29.279
2019-12-22,75.12,1083.685,72.7,0.0,14.963,29.181
2019-12-23,75.1,1082.457,72.7,0.0851,15.158,29.367
2019-12-24,75.08,1081.23,72.6,0.0,15.025,29.224
2019-12-25,75.06,1080.004,72.5,0.0,14.886,29.076
2019-12-26,75.04,1078.779,72.4,1.7291,15.028,29.208
2019-12-27,75.02,1077.555,72.3,0.0,15.168,29.338
2019-12-28,75.0,1076.332,72.2,0.0,15.171,29.332
2019-12-29,74.99,1075.72,72.2,8.2938,22.192,29.269
2019-12-30,74.97,1074.498,72.1,2.0788,15.16,29.307
2019-12-31,74.95,1096.6,72.0,0.1042,14.919,29.336
2020-01-01,74.93,1095.356,72.0,0.0,14.13,28.538
2020-01-02,74.91,1070.836,71.9,0.0,15.548,29.666
2020-01-03,74.9,1070.226,71.8,0.0,22.302,29.357
2020-01-04,74.88,1069.008,71.8,0.0,15.315,29.419
2020-01-05,74.86,1067.79,71.7,0.0,15.21,29.304
2020-01-06,74.85,1067.182,71.6,11.1622,22.475,29.518
2020-01-07,74.92,1071.446,71.9,37.8076,78.63,29.276
2020-01-08,75.14,1084.913,72.8,4.4612,185.242,29.367
2020-01-09,75.38,1099.719,73.8,0.0578,200.856,29.489
2020-01-10,75.5,1107.167,74.3,0.0,115.662,29.46
2020-01-11,75.57,1111.526,74.6,0.0,79.815,29.371
2020-01-12,75.61,1114.021,74.8,0.0,57.132,28.254
2020-01-13,75.65,1116.519,74.9,0.0,57.886,28.969
2020-01-14,75.67,1117.77,75.0,0.0,43.844,29.371
2020-01-15,75.68,1118.395,75.1,0.0,36.669,29.429
2020-01-16,75.69,1119.021,75.1,0.0,36.737,29.494
2020-01-17,75.7,1119.647,75.1,0.0,36.874,29.629
2020-01-18,75.7,1119.647,75.1,0.0,29.393,29.393
2020-01-19,75.69,1119.021,75.1,0.0,22.374,29.619
2020-01-20,75.69,1119.021,75.1,0.0,29.33,29.33
2020-01-21,75.69,1119.021,75.1,0.0,29.509,29.509
2020-01-22,75.68,1118.395,75.1,0.2235,22.494,29.737
2020-01-23,75.67,1117.77,75.0,3.745,22.493,29.733
2020-01-24,75.66,1117.144,75.0,0.0,22.358,29.596
2020-01-25,75.66,1117.144,75.0,0.0,28.978,28.978
2020-01-26,75.65,1116.519,74.9,0.0,21.472,28.707
2020-01-27,75.65,1116.519,74.9,11.8852,29.155,29.155
2020-01-28,75.64,1115.894,74.9,0.1179,22.382,29.615
2020-01-29,75.66,1117.144,75.0,0.6737,44.177,29.709
2020-01-30,75.66,1117.144,75.0,0.0,29.689,29.689
2020-01-31,75.67,1117.77,75.0,0.057,37.026,29.788
2020-02-01,75.67,1117.77,75.0,0.0,29.52,29.52
2020-02-02,75.67,1117.77,75.0,0.0,29.599,29.599
2020-02-03,75.66,1117.144,75.0,0.0,22.569,29.807
2020-02-04,75.66,1117.144,75.0,0.0,29.877,29.877
2020-02-05,75.65,1116.519,74.9,0.0826,22.172,29.407
2020-02-06,75.64,1115.894,74.9,0.0,17.007,24.24
2020-02-07,75.63,1115.27,74.9,0.0,21.847,29.077
2020-02-08,75.62,1114.645,74.8,0.0,22.239,29.467
2020-02-09,75.6,1113.397,74.7,0.0,15.127,29.576
2020-02-10,75.59,1112.773,74.7,0.0,22.366,29.587
2020-02-11,75.58,1112.149,74.6,0.0,22.283,29.501
2020-02-12,75.58,1112.149,74.6,11.1778,29.6,29.6
2020-02-13,75.58,1112.149,74.6,0.3531,29.564,29.564
2020-02-14,75.57,1111.526,74.6,0.0,22.345,29.561
2020-02-15,75.57,1111.526,74.6,1.5342,29.115,29.115
2020-02-16,75.58,1112.149,74.6,6.9744,36.655,29.439
2020-02-17,75.58,1112.149,74.6,0.5626,29.486,29.486
2020-02-18,75.58,1112.149,74.6,0.11,29.6,29.6
2020-02-19,75.58,1112.149,74.6,0.0,29.286,29.286
2020-02-20,75.58,1112.149,74.6,0.0,29.045,29.045
2020-02-21,75.58,1112.149,74.6,1.2049,29.44,29.44
2020-02-22,75.57,1111.526,74.6,3.4714,22.333,29.549
2020-02-23,75.57,1111.526,74.6,0.0,29.545,29.545
2020-02-24,75.57,1111.526,74.6,0.0,29.633,29.633
2020-02-25,75.67,1117.77,75.0,43.9651,101.869,29.601
2020-02-26,75.99,1137.891,76.4,0.0,310.494,77.613
2020-02-27,76.13,1146.761,77.0,0.0,209.309,106.644
2020-02-28,76.16,1148.667,77.1,3.2218,128.562,106.5
2020-02-29,76.15,1148.031,77.1,0.0,98.968,106.324
2020-03-01,76.11,1145.491,76.9,0.0,76.798,106.199
2020-03-02,76.06,1142.321,76.7,0.0,69.694,106.39
2020-03-03,76.01,1139.155,76.5,0.0,69.74,106.376
2020-03-04,76.03,1140.421,76.5,0.1042,44.169,29.522
2020-03-05,76.05,1141.687,76.6,0.0,44.251,29.594
2020-03-06,76.07,1142.954,76.7,0.0,43.796,29.13
2020-03-07,76.08,1143.588,76.8,0.6224,36.629,29.292
2020-03-08,76.09,1144.222,76.8,0.0,36.752,29.413
2020-03-09,76.09,1144.222,76.8,2.2364,29.681,29.681
2020-03-10,76.12,1146.126,76.9,11.5178,51.425,29.393
