분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2)
호소,대청호,회남,2024-08-19,25.3,8.5,7.1,0.9,24.4,15.8,32982.0,31900.0,39.0,27.0,1016.0,0.0,11.0,0.9,1.5,0.0,0.1,0.0,0.0,29.9,0.1,9.0,21.04
호소,대청호,추동,2024-08-19,26.9,8.8,5.3,1.8,4.3,14.8,8418.0,2665.0,0.0,975.0,4778.0,5.5,11.0,0.75,1.2,0.0,0.1,0.0,0.0,29.9,0.1,9.0,21.04
호소,대청호,문의,2024-08-19,27.7,9.0,5.6,0.8,5.9,7.2,42552.0,16420.0,0.0,600.0,25532.0,11.0,11.0,0.6,0.9,0.0,0.1,0.0,0.0,29.9,0.1,9.0,21.04
호소,대청호,회남,2024-08-22,25.3,8.2,5.4,1.1,13.3,14.5,28211.0,26840.0,91.0,1202.0,78.0,10.0,11.0,0.8,2.4,0.0,0.1,0.0,0.0,28.5,0.5,4.7,13.87
호소,대청호,문의,2024-08-22,27.5,9.2,5.3,1.4,5.8,19.4,38407.0,17510.0,0.0,1207.0,19690.0,2.0,8.0,0.8,1.9,0.0,0.2,0.0,0.0,28.5,0.5,4.7,13.87
호소,대청호,문의,2024-08-26,27.6,8.9,4.8,1.1,5.7,10.8,22472.0,21605.0,0.0,25.0,842.0,0.0,0.0,0.7,1.7,0.0,0.2,0.0,0.0,27.9,0.0,2.6,13.01
호소,대청호,추동,2024-08-26,26.6,8.6,4.1,1.9,4.1,6.5,5902.0,5200.0,0.0,336.0,366.0,1.0,0.0,0.7,1.6,0.0,0.15000000000000002,0.2,0.0,27.9,0.0,2.6,13.01
호소,대청호,회남,2024-08-26,24.9,8.5,5.9,0.9,27.9,13.1,40717.0,38870.0,0.0,1485.0,362.0,2.0,0.0,0.7,1.5,0.0,0.1,0.4,0.0,27.9,0.0,2.6,13.01
호소,대청호,문의,2024-08-29,26.5,9.1,3.9,1.3,6.9,13.6,22003.0,20500.0,0.0,1225.0,278.0,0.0,4.0,0.6,2.4,0.0,0.2,0.0,0.0,27.0,3.0,8.8,19.49
호소,대청호,회남,2024-08-29,24.5,8.8,3.4,1.2,20.5,7.3,16147.0,9770.0,50.0,5842.0,485.0,12.0,6.0,0.3,0.6,0.0,0.0,0.0,0.0,27.0,3.0,8.8,19.49
호소,대청호,문의,2024-09-02,27.3,9.0,4.9,1.2,4.5,9.9,22385.0,21200.0,0.0,1085.0,100.0,0.0,3.0,0.6,1.6,0.0,0.1,0.0,0.0,24.8,0.0,1.5,8.26
호소,대청호,추동,2024-09-02,26.6,8.8,5.3,0.9,7.3,13.5,28952.0,26160.0,0.0,2465.0,327.0,3.5,1.5,0.5,1.1,0.0,0.05,0.0,0.0,24.8,0.0,1.5,8.26
호소,대청호,회남,2024-09-02,24.3,8.4,4.3,1.3,24.1,11.7,20749.0,18830.0,129.0,850.0,940.0,7.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,24.8,0.0,1.5,8.26
호소,대청호,문의,2024-09-05,27.5,8.9,5.5,1.4,6.1,12.1,28860.0,26330.0,0.0,2390.0,140.0,0.0,0.0,0.6,2.0,0.0,0.2,0.0,0.0,27.2,0.0,6.8,18.91
호소,대청호,회남,2024-09-05,24.6,8.0,2.9,1.8,16.9,9.0,11065.0,7690.0,111.0,1912.0,1352.0,24.0,4.0,0.3,0.7,0.0,0.1,0.0,0.0,27.2,0.0,6.8,18.91
호소,대청호,회남,2024-09-09,24.8,8.4,3.5,1.4,21.3,6.8,17201.0,13920.0,228.0,2155.0,898.0,39.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,29.0,0.0,6.5,18.6
호소,대청호,문의,2024-09-09,27.4,8.9,4.2,1.3,4.2,9.0,19328.0,18430.0,0.0,756.0,142.0,0.0,0.0,0.5,1.5,0.0,0.1,0.0,0.0,29.0,0.0,6.5,18.6
호소,대청호,추동,2024-09-09,27.1,9.0,6.1,1.0,9.7,12.9,37106.0,32370.0,60.0,3888.0,788.0,22.0,1.5,0.35,0.9,0.0,0.05,0.0,0.0,29.0,0.0,6.5,18.6
호소,대청호,회남,2024-09-12,24.4,8.4,3.7,1.2,20.2,8.0,16319.0,14060.0,737.0,798.0,724.0,44.0,3.0,0.2,0.3,0.0,0.0,0.0,0.0,26.5,4.1,0.0,8.28
호소,대청호,추동,2024-09-12,27.2,9.1,5.6,0.9,9.3,11.8,28667.0,25890.0,44.0,1210.0,1523.0,31.0,4.0,0.6,1.6,0.0,0.2,0.0,0.0,26.5,4.1,0.0,8.28
호소,대청호,문의,2024-09-12,27.9,9.2,5.0,1.2,3.5,8.6,12675.0,11870.0,0.0,555.0,250.0,0.0,4.0,0.4,0.9,0.0,0.1,0.0,0.0,26.5,4.1,0.0,8.28
호소,대청호,회남,2024-09-19,24.0,8.1,2.9,1.6,20.4,7.1,8756.0,6240.0,911.0,1079.0,526.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,4.9,16.45
호소,대청호,추동,2024-09-19,27.5,8.8,4.4,1.6,11.0,10.3,24892.0,21750.0,208.0,1208.0,1726.0,19.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,28.5,0.0,4.9,16.45
호소,대청호,문의,2024-09-19,28.6,9.1,5.2,1.4,5.3,8.3,22266.0,16020.0,0.0,4926.0,1320.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,28.5,0.0,4.9,16.45
호소,대청호,추동,2024-09-23,26.1,7.2,4.2,0.6,10.0,7.6,11553.0,10815.0,137.0,49.0,552.0,33.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,21.0,0.0,11.3,22.27
호소,대청호,문의,2024-09-23,26.7,8.1,3.7,1.3,5.0,6.7,11994.0,9330.0,0.0,2410.0,254.0,0.0,3.0,0.1,0.2,0.0,0.0,0.0,0.0,21.0,0.0,11.3,22.27
호소,대청호,회남,2024-09-23,23.9,6.7,1.8,1.0,21.9,3.9,2735.0,2380.0,209.0,64.0,82.0,47.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,11.3,22.27
호소,대청호,문의,2024-09-26,26.9,8.6,5.1,1.2,4.5,8.2,17586.0,10020.0,8.0,6915.0,643.0,40.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,24.1,0.0,5.6,15.14
호소,대청호,추동,2024-09-26,26.1,8.4,5.3,0.8,9.8,16.5,27725.0,27080.0,103.0,64.0,478.0,0.0,2.0,0.3,0.5,0.0,0.0,0.0,0.0,24.1,0.0,5.6,15.14
호소,대청호,회남,2024-09-30,23.7,7.3,3.9,1.6,8.7,22.1,14538.0,13054.0,1127.0,0.0,357.0,1.5,1.0,0.25,0.4,0.0,0.0,0.0,0.0,21.0,0.0,11.0,19.94
호소,대청호,문의,2024-09-30,25.9,7.8,4.6,1.7,3.4,6.4,16302.0,7815.0,0.0,7567.0,920.0,3.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,21.0,0.0,11.0,19.94
호소,대청호,추동,2024-09-30,25.5,7.6,5.3,1.2,7.9,12.6,21154.0,19029.0,1282.0,290.0,553.0,6.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,21.0,0.0,11.0,19.94
호소,대청호,문의,2024-10-02,24.8,7.2,3.4,1.7,8.0,9.1,10568.0,9006.0,958.0,157.0,447.0,157.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,14.9,0.0,8.6,19.18
호소,대청호,추동,2024-10-02,24.6,7.1,4.3,1.3,4.4,1.9,9203.0,3738.0,0.0,4689.0,776.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,14.9,0.0,8.6,19.18
호소,대청호,문의,2024-10-07,24.0,6.9,5.2,2.2,4.9,1.9,12039.0,10636.0,0.0,521.0,882.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,17.0,2.3,1.0,8.24
호소,대청호,추동,2024-10-07,23.7,7.0,4.6,1.3,5.7,6.6,16506.0,13625.0,719.0,905.0,1257.0,68.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,17.0,2.3,1.0,8.24
호소,대청호,회남,2024-10-07,22.5,6.9,3.4,2.2,10.7,14.0,6316.0,6194.0,0.0,35.0,87.0,36.0,0.0,0.35,0.55,0.0,0.0,0.0,0.0,17.0,2.3,1.0,8.24
호소,대청호,문의,2024-10-10,23.7,7.2,6.1,2.2,5.8,10.0,12482.0,11564.0,0.0,430.0,488.0,4.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,17.7,0.0,5.9,12.93
호소,대청호,추동,2024-10-10,23.6,7.2,6.3,1.6,5.7,21.2,9544.0,8805.0,119.0,108.0,512.0,13.0,4.0,0.2,0.2,0.0,0.0,0.0,0.0,17.7,0.0,5.9,12.93
호소,대청호,문의,2024-10-14,23.1,7.1,6.0,2.7,2.4,9.5,8977.0,8189.0,0.0,233.0,555.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,17.7,8.3,0.0,3.57
호소,대청호,추동,2024-10-14,23.0,7.0,6.3,1.7,4.7,22.9,8332.0,7623.0,0.0,580.0,129.0,0.0,5.0,0.0,0.1,0.0,0.0,0.0,0.0,17.7,8.3,0.0,3.57
호소,대청호,회남,2024-10-14,22.1,7.0,4.2,2.5,10.8,11.2,1325.0,1250.0,0.0,0.0,75.0,5.0,2.5,0.1,0.25,0.0,0.0,0.0,0.0,17.7,8.3,0.0,3.57
호소,대청호,문의,2024-10-17,23.0,7.1,5.7,2.7,1.7,5.4,5709.0,5225.0,0.0,145.0,339.0,10.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,19.1,0.0,6.3,13.99
호소,대청호,문의,2024-10-21,22.0,7.0,6.0,2.8,2.4,8.4,2944.0,2663.0,0.0,0.0,281.0,9.923076923076923,0.0,0.20078740157480315,0.39842519685039374,0.0,0.0007874015748031497,0.0,0.0,13.9,0.4,0.7,6.66
호소,대청호,추동,2024-10-21,21.9,7.1,7.3,1.7,3.7,29.8,2404.0,1981.0,0.0,270.0,153.0,9.846153846153847,0.0,0.2015748031496063,0.3968503937007874,0.0,0.0015748031496062994,0.0,0.0,13.9,0.4,0.7,6.66
호소,대청호,회남,2024-10-21,21.3,7.0,4.3,3.0,9.8,8.0,430.0,325.0,0.0,50.0,55.0,9.76923076923077,0.0,0.20236220472440947,0.3952755905511811,0.0,0.0023622047244094492,0.0,0.0,13.9,0.4,0.7,6.66
호소,대청호,문의,2024-10-28,21.1,7.0,6.8,2.6,2.9,7.5,597.0,380.0,0.0,0.0,217.0,9.692307692307692,0.0,0.2031496062992126,0.3937007874015748,0.0,0.003149606299212599,0.0,0.0,14.8,0.0,0.4,5.37
호소,대청호,추동,2024-10-28,20.9,7.0,7.6,2.0,2.9,13.0,2133.0,1383.0,0.0,412.0,338.0,9.615384615384615,0.0,0.20393700787401575,0.39212598425196854,0.0,0.003937007874015749,0.0,0.0,14.8,0.0,0.4,5.37
호소,대청호,회남,2024-10-28,20.9,7.0,4.6,2.7,7.0,3.2,94.0,0.0,0.0,0.0,94.0,9.538461538461538,0.0,0.2047244094488189,0.3905511811023622,0.0,0.0047244094488188984,0.0,0.0,14.8,0.0,0.4,5.37
호소,대청호,추동,2024-11-04,20.3,7.2,8.0,2.0,2.7,22.2,1152.0,863.0,0.0,106.0,183.0,9.461538461538462,0.0,0.20551181102362207,0.3889763779527559,0.0,0.005511811023622048,0.0,0.0,14.5,0.0,4.6,9.85
호소,대청호,회남,2024-11-04,19.9,7.1,6.3,2.3,4.7,6.8,73.0,0.0,0.0,0.0,73.0,9.384615384615385,0.0,0.2062992125984252,0.38740157480314963,0.0,0.006299212598425198,0.0,0.0,14.5,0.0,4.6,9.85
호소,대청호,문의,2024-11-04,20.5,6.9,6.4,2.3,1.9,11.8,158.0,60.0,0.0,0.0,98.0,9.307692307692308,0.0,0.20708661417322835,0.38582677165354334,0.0,0.007086614173228347,0.0,0.0,14.5,0.0,4.6,9.85
호소,대청호,회남,2024-11-11,19.2,7.2,7.4,2.9,3.7,7.2,172.0,113.0,0.0,0.0,59.0,9.23076923076923,0.0,0.2078740157480315,0.384251968503937,0.0,0.007874015748031498,0.0,0.0,13.3,0.0,9.1,12.95
호소,대청호,문의,2024-11-11,19.3,7.5,7.4,2.8,1.8,6.9,162.0,0.0,0.0,0.0,162.0,9.153846153846153,0.0,0.20866141732283466,0.3826771653543307,0.0,0.008661417322834647,0.0,0.0,13.3,0.0,9.1,12.95
호소,대청호,추동,2024-11-11,19.2,7.3,8.2,2.6,1.9,15.9,837.0,563.0,0.0,94.0,180.0,9.076923076923077,0.0,0.2094488188976378,0.38110236220472443,0.0,0.009448818897637797,0.0,0.0,13.3,0.0,9.1,12.95
호소,대청호,추동,2024-11-18,18.0,7.0,8.4,2.2,2.4,22.2,955.0,543.0,0.0,280.0,132.0,9.0,0.0,0.21023622047244095,0.37952755905511815,0.0,0.010236220472440946,0.0,0.0,2.6,0.0,9.2,13.99
호소,대청호,문의,2024-11-18,18.2,6.8,7.0,3.6,2.9,15.6,755.0,570.0,0.0,0.0,185.0,8.923076923076923,0.0,0.2110236220472441,0.3779527559055118,0.0,0.011023622047244096,0.0,0.0,2.6,0.0,9.2,13.99
호소,대청호,회남,2024-11-18,17.9,6.9,7.2,2.8,4.3,12.0,39.0,0.0,0.0,0.0,39.0,8.846153846153847,0.0,0.21181102362204726,0.3763779527559055,0.0,0.011811023622047246,0.0,0.0,2.6,0.0,9.2,13.99
호소,대청호,회남,2024-11-25,16.9,6.9,7.5,2.5,3.3,7.2,40.0,0.0,0.0,0.0,40.0,8.76923076923077,0.0,0.2125984251968504,0.37480314960629924,0.0,0.012598425196850395,0.0,0.0,9.7,0.3,7.5,10.98
호소,대청호,추동,2024-11-25,16.7,7.0,8.2,3.5,2.4,10.6,68.0,0.0,0.0,0.0,68.0,8.692307692307692,0.0,0.21338582677165355,0.37322834645669295,0.0,0.013385826771653545,0.0,0.0,9.7,0.3,7.5,10.98
호소,대청호,문의,2024-11-25,16.9,6.8,6.4,3.3,1.4,6.9,115.0,0.0,0.0,115.0,0.0,8.615384615384615,0.0,0.2141732283464567,0.3716535433070866,0.0,0.014173228346456694,0.0,0.0,9.7,0.3,7.5,10.98
호소,대청호,회남,2024-12-02,15.3,7.0,7.9,2.5,3.8,5.1,0.0,0.0,0.0,0.0,0.0,8.538461538461538,0.0,0.21496062992125986,0.3700787401574803,0.0,0.014960629921259844,0.0,0.0,8.3,0.0,5.1,7.75
호소,대청호,문의,2024-12-02,15.5,6.9,7.0,4.0,1.5,6.1,0.0,0.0,0.0,0.0,0.0,8.461538461538462,0.0,0.215748031496063,0.36850393700787404,0.0,0.015748031496062995,0.0,0.0,8.3,0.0,5.1,7.75
호소,대청호,추동,2024-12-02,14.8,7.1,8.6,3.0,1.9,9.7,257.0,220.0,0.0,0.0,37.0,8.384615384615385,0.0,0.21653543307086615,0.36692913385826775,0.0,0.016535433070866145,0.0,0.0,8.3,0.0,5.1,7.75
호소,대청호,문의,2024-12-09,13.7,6.9,8.1,4.2,1.8,7.9,0.0,0.0,0.0,0.0,0.0,8.307692307692307,0.0,0.2173228346456693,0.3653543307086614,0.0,0.017322834645669295,0.0,0.0,2.0,0.0,5.7,8.68
호소,대청호,추동,2024-12-09,13.2,6.9,9.0,3.5,1.9,7.8,0.0,0.0,0.0,0.0,0.0,8.23076923076923,0.0,0.21811023622047246,0.3637795275590551,0.0,0.018110236220472444,0.0,0.0,2.0,0.0,5.7,8.68
호소,대청호,회남,2024-12-09,13.5,6.8,8.4,2.5,5.6,4.4,0.0,0.0,0.0,0.0,0.0,8.153846153846153,0.0,0.2188976377952756,0.36220472440944884,0.0,0.018897637795275594,0.0,0.0,2.0,0.0,5.7,8.68
호소,대청호,추동,2024-12-16,11.8,7.0,9.2,3.3,2.0,6.4,90.0,0.0,0.0,0.0,90.0,8.076923076923077,0.0,0.21968503937007874,0.36062992125984256,0.0,0.019685039370078743,0.0,0.0,2.7,0.1,6.8,10.22
호소,대청호,회남,2024-12-16,12.0,7.0,8.8,3.0,3.8,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.2204724409448819,0.3590551181102362,0.0,0.020472440944881893,0.0,0.0,2.7,0.1,6.8,10.22
호소,대청호,문의,2024-12-16,12.3,6.9,8.2,3.8,1.7,5.6,0.0,0.0,0.0,0.0,0.0,7.923076923076923,0.0,0.22125984251968506,0.35748031496062993,0.0,0.021259842519685043,0.0,0.0,2.7,0.1,6.8,10.22
호소,대청호,문의,2024-12-23,10.7,6.8,8.6,3.5,1.5,3.9,0.0,0.0,0.0,0.0,0.0,7.846153846153846,0.0,0.2220472440944882,0.35590551181102364,0.0,0.022047244094488192,0.0,0.0,-0.4,0.0,4.2,6.87
호소,대청호,추동,2024-12-23,10.3,7.0,9.7,3.5,1.7,7.1,0.0,0.0,0.0,0.0,0.0,7.769230769230769,0.0,0.22283464566929134,0.35433070866141736,0.0,0.022834645669291342,0.0,0.0,-0.4,0.0,4.2,6.87
호소,대청호,회남,2024-12-23,10.7,7.0,9.3,3.0,2.2,4.3,60.0,0.0,0.0,0.0,60.0,7.692307692307692,0.0,0.22362204724409449,0.352755905511811,0.0,0.02362204724409449,0.0,0.0,-0.4,0.0,4.2,6.87
호소,대청호,회남,2024-12-30,9.5,7.2,9.7,3.2,3.1,5.1,0.0,0.0,0.0,0.0,0.0,7.615384615384615,0.0,0.22440944881889763,0.35118110236220473,0.0,0.02440944881889764,0.0,0.0,6.7,0.0,2.1,5.55
호소,대청호,문의,2024-12-30,9.9,7.1,8.7,2.8,1.4,4.6,0.0,0.0,0.0,0.0,0.0,7.538461538461538,0.0,0.2251968503937008,0.34960629921259845,0.0,0.02519685039370079,0.0,0.0,6.7,0.0,2.1,5.55
호소,대청호,추동,2024-12-30,9.3,7.2,10.1,2.8,1.8,7.1,140.0,140.0,0.0,0.0,0.0,7.461538461538462,0.0,0.22598425196850394,0.34803149606299216,0.0,0.02598425196850394,0.0,0.0,6.7,0.0,2.1,5.55
호소,대청호,추동,2025-01-06,8.5,7.1,10.4,2.9,1.8,4.8,0.0,0.0,0.0,0.0,0.0,7.384615384615385,0.0,0.22677165354330708,0.3464566929133858,0.0,0.02677165354330709,0.0,0.0,2.0,1.8,1.2,4.69
호소,대청호,문의,2025-01-06,9.0,7.1,9.0,2.6,3.5,4.2,130.0,130.0,0.0,0.0,0.0,7.3076923076923075,0.0,0.22755905511811025,0.34488188976377954,0.0,0.02755905511811024,0.0,0.0,2.0,1.8,1.2,4.69
호소,대청호,회남,2025-01-06,8.7,7.1,10.1,3.6,2.5,7.4,97.0,0.0,0.0,0.0,97.0,7.230769230769231,0.0,0.2283464566929134,0.34330708661417325,0.0,0.02834645669291339,0.0,0.0,2.0,1.8,1.2,4.69
호소,대청호,회남,2025-01-13,7.5,7.0,10.5,4.5,1.4,5.9,0.0,0.0,0.0,0.0,0.0,7.153846153846153,0.0,0.22913385826771654,0.34173228346456697,0.0,0.02913385826771654,0.0,0.0,1.1,0.0,7.8,11.61
호소,대청호,추동,2025-01-13,7.0,7.0,10.8,3.6,1.8,6.3,0.0,0.0,0.0,0.0,0.0,7.076923076923077,0.0,0.22992125984251968,0.3401574803149606,0.0,0.029921259842519688,0.0,0.0,1.1,0.0,7.8,11.61
호소,대청호,문의,2025-01-13,7.8,6.9,9.3,2.7,2.6,4.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.23070866141732282,0.33858267716535434,0.0,0.030708661417322838,0.0,0.0,1.1,0.0,7.8,11.61
호소,대청호,추동,2025-01-20,6.5,6.9,11.1,4.2,1.4,5.4,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.231496062992126,0.33700787401574805,0.0,0.03149606299212599,0.0,0.0,2.8,0.0,3.0,7.09
호소,대청호,회남,2025-01-20,7.0,7.0,10.8,3.7,1.8,4.5,0.0,0.0,0.0,0.0,0.0,6.846153846153846,0.0,0.23228346456692914,0.3354330708661417,0.0,0.03228346456692914,0.0,0.0,2.8,0.0,3.0,7.09
호소,대청호,문의,2025-01-20,7.3,6.8,9.5,3.0,2.6,4.9,0.0,0.0,0.0,0.0,0.0,6.769230769230769,0.0,0.23307086614173228,0.33385826771653543,0.0,0.03307086614173229,0.0,0.0,2.8,0.0,3.0,7.09
호소,대청호,추동,2025-01-31,6.975,6.875,9.925,3.275,2.25,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,6.692307692307692,0.0,0.23385826771653545,0.33228346456692914,0.0,0.03385826771653544,0.0,0.0,1.9,0.0,1.3,7.44
호소,대청호,회남,2025-01-31,6.65,6.949999999999999,10.35,3.55,1.9,5.300000000000001,0.0,0.0,0.0,0.0,0.0,6.615384615384615,0.0,0.2346456692913386,0.33070866141732286,0.0,0.03464566929133859,0.0,0.0,1.9,0.0,1.3,7.44
호소,대청호,문의,2025-01-31,6.325,7.0249999999999995,10.774999999999999,3.8249999999999997,1.55,5.5,0.0,0.0,0.0,0.0,0.0,6.538461538461538,0.0,0.23543307086614174,0.3291338582677166,0.0,0.03543307086614174,0.0,0.0,1.9,0.0,1.3,7.44
호소,대청호,추동,2025-02-03,6.0,7.1,11.2,4.1,1.2,5.7,0.0,0.0,0.0,0.0,0.0,6.461538461538462,0.0,0.23622047244094488,0.32755905511811023,0.0,0.03622047244094489,0.0,0.0,-1.4,0.2,9.0,15.17
호소,대청호,회남,2025-02-03,6.0,7.0,11.2,4.3,1.5,4.8,0.0,0.0,0.0,0.0,0.0,6.384615384615385,0.0,0.23700787401574802,0.32598425196850395,0.0,0.03700787401574804,0.0,0.0,-1.4,0.2,9.0,15.17
호소,대청호,문의,2025-02-03,6.4,6.8,10.2,3.5,1.6,4.2,0.0,0.0,0.0,0.0,0.0,6.3076923076923075,0.0,0.2377952755905512,0.32440944881889766,0.0,0.03779527559055119,0.0,0.0,-1.4,0.2,9.0,15.17
호소,대청호,문의,2025-02-10,5.4,6.8,11.1,4.7,1.5,5.6,0.0,0.0,0.0,0.0,0.0,6.23076923076923,0.0,0.23858267716535433,0.3228346456692913,0.0,0.03858267716535434,0.0,0.0,-2.6,0.0,5.1,10.56
호소,대청호,추동,2025-02-10,4.8,7.0,12.1,3.4,1.5,6.7,0.0,0.0,0.0,0.0,0.0,6.153846153846153,0.0,0.23937007874015748,0.32125984251968503,0.0,0.03937007874015749,0.0,0.0,-2.6,0.0,5.1,10.56
호소,대청호,회남,2025-02-10,5.3,7.0,11.6,3.7,1.6,4.8,0.0,0.0,0.0,0.0,0.0,6.076923076923077,0.0,0.24015748031496062,0.31968503937007875,0.0,0.040157480314960636,0.0,0.0,-2.6,0.0,5.1,10.56
호소,대청호,문의,2025-02-17,5.6,6.7,11.5,3.6,1.3,6.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.24094488188976376,0.31811023622047246,0.0,0.040944881889763786,0.0,0.0,1.3,0.0,10.0,17.69
호소,대청호,회남,2025-02-17,5.2,6.9,11.8,4.1,1.3,4.2,74.0,0.0,0.0,0.0,74.0,5.9230769230769225,0.0,0.24173228346456693,0.3165354330708662,0.0,0.041732283464566935,0.0,0.0,1.3,0.0,10.0,17.69
호소,대청호,추동,2025-02-17,4.8,6.9,12.3,3.1,1.6,6.2,0.0,0.0,0.0,0.0,0.0,5.846153846153846,0.0,0.24251968503937008,0.31496062992125984,0.0,0.042519685039370085,0.0,0.0,1.3,0.0,10.0,17.69
호소,대청호,추동,2025-02-24,4.5,7.0,12.7,3.2,1.5,5.8,0.0,0.0,0.0,0.0,0.0,5.769230769230769,0.0,0.24330708661417322,0.31338582677165355,0.0,0.043307086614173235,0.0,0.0,-0.7,0.0,10.3,19.21
호소,대청호,회남,2025-02-24,4.9,7.0,12.1,3.7,1.7,4.4,0.0,0.0,0.0,0.0,0.0,5.692307692307692,0.0,0.2440944881889764,0.31181102362204727,0.0,0.044094488188976384,0.0,0.0,-0.7,0.0,10.3,19.21
호소,대청호,문의,2025-02-24,5.1,6.9,12.2,2.5,1.4,6.3,0.0,0.0,0.0,0.0,0.0,5.615384615384615,0.0,0.24488188976377953,0.3102362204724409,0.0,0.044881889763779534,0.0,0.0,-0.7,0.0,10.3,19.21
호소,대청호,문의,2025-03-04,5.3,7.1,12.0,3.1,2.0,6.8,0.0,0.0,0.0,0.0,0.0,5.538461538461538,0.0,0.24566929133858267,0.30866141732283464,0.0,0.045669291338582683,0.0,0.0,3.4,0.9,0.8,6.16
호소,대청호,추동,2025-03-04,5.2,7.2,12.7,2.9,7.7,7.1,0.0,0.0,0.0,0.0,0.0,5.461538461538462,0.0,0.24645669291338582,0.30708661417322836,0.0,0.04645669291338583,0.0,0.0,3.4,0.9,0.8,6.16
호소,대청호,회남,2025-03-04,4.9,7.1,12.2,3.3,1.6,4.9,130.0,0.0,0.0,0.0,130.0,5.384615384615384,0.0,0.24724409448818896,0.30551181102362207,0.0,0.04724409448818898,0.0,0.0,3.4,0.9,0.8,6.16
호소,대청호,문의,2025-03-10,6.2,7.0,12.3,3.8,1.4,2.4,0.0,0.0,0.0,0.0,0.0,5.3076923076923075,0.0,0.24803149606299213,0.3039370078740158,0.0,0.04803149606299213,0.0,0.0,8.2,0.0,10.8,17.64
호소,대청호,추동,2025-03-10,6.1,7.3,13.0,3.2,1.5,6.8,0.0,0.0,0.0,0.0,0.0,5.230769230769231,0.0,0.24881889763779527,0.30236220472440944,0.0,0.04881889763779528,0.0,0.0,8.2,0.0,10.8,17.64
호소,대청호,회남,2025-03-10,5.7,7.3,12.5,3.5,1.7,4.5,24.0,0.0,0.0,0.0,24.0,5.153846153846153,0.0,0.24960629921259841,0.30078740157480316,0.0,0.04960629921259843,0.0,0.0,8.2,0.0,10.8,17.64
호소,대청호,추동,2025-03-17,6.9,7.3,12.6,3.2,2.1,4.1,22.0,0.0,0.0,0.0,22.0,5.076923076923077,0.0,0.2503937007874016,0.2992125984251969,0.0,0.05039370078740158,0.0,0.0,3.8,0.0,11.1,21.51
호소,대청호,문의,2025-03-17,7.1,7.4,12.3,3.8,1.1,4.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2511811023622047,0.29763779527559053,0.0,0.05118110236220473,0.0,0.0,3.8,0.0,11.1,21.51
호소,대청호,회남,2025-03-17,5.8,7.3,12.3,3.3,2.1,2.5,0.0,0.0,0.0,0.0,0.0,4.9230769230769225,0.0,0.25196850393700787,0.29606299212598425,0.0,0.05196850393700788,0.0,0.0,3.8,0.0,11.1,21.51
호소,대청호,회남,2025-03-24,9.5,7.3,11.5,2.5,1.3,1.7,0.0,0.0,0.0,0.0,0.0,4.846153846153846,0.0,0.25275590551181104,0.29448818897637796,0.0,0.05275590551181103,0.0,0.0,16.6,0.0,8.3,19.25
호소,대청호,문의,2025-03-24,10.3,7.1,11.8,2.3,1.5,2.1,0.0,0.0,0.0,0.0,0.0,4.769230769230769,0.0,0.25354330708661416,0.2929133858267717,0.0,0.05354330708661418,0.0,0.0,16.6,0.0,8.3,19.25
호소,대청호,추동,2025-03-24,7.2,7.3,12.1,4.5,1.6,1.5,0.0,0.0,0.0,0.0,0.0,4.692307692307692,0.0,0.2543307086614173,0.2913385826771654,0.0,0.05433070866141733,0.0,0.0,16.6,0.0,8.3,19.25
