분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2),TN(㎎/L),TP(㎎/L),수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),N_P_비율,체류시간_지표
호소,대청호,문의,2023-08-24,26.4,8.2,7.4,0.4,12.7,41.5,30068.0,29920.0,0.0,148.0,0.0,0.0,0.0,1.9,0.7,0.0,0.0,0.0,0.0,25.5,44.3,0.6,8.54,,,73.66,1017.9881,68.32,12.1377,138.247,190.481,,5.34149836552437
호소,대청호,문의,2023-08-28,26.2,8.4,7.1,0.6,23.1,60.7,73584.0,73240.0,0.0,344.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,26.1,0.0,1.1,11.02,1.171,0.038,73.7932,1025.9474,68.86,0.0,52.095,42.947,30.815788662742406,23.833191627755706
호소,대청호,추동,2023-08-28,25.4,8.0,5.0,0.8,6.7,16.5,9042.0,3940.0,242.0,4860.0,0.0,0.0,0.0,1.6,0.7,0.0,0.0,0.0,0.0,26.1,0.0,1.1,11.02,,,73.7932,1025.9474,68.86,0.0,52.095,42.947,,23.833191627755706
호소,대청호,회남,2023-08-28,24.9,8.0,7.8,0.6,19.1,29.0,12408.0,12360.0,0.0,48.0,0.0,0.0,0.0,1.2000000000000002,0.7,0.0,0.0,0.0,0.0,26.1,0.0,1.1,11.02,,,73.7932,1025.9474,68.86,0.0,52.095,42.947,,23.833191627755706
호소,대청호,문의,2023-08-31,25.9,8.2,5.5,1.0,10.0,18.9,18948.0,18900.0,0.0,48.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.0,22.5,0.0,4.3,15.62,,,74.618,1076.0427,72.22,0.2906,504.734,104.838,,10.254080504678955
호소,대청호,문의,2023-09-04,26.9,8.4,7.0,0.3,33.3,59.4,94208.0,93240.0,0.0,968.0,0.0,0.0,0.0,1.7,0.7,0.0,0.0,0.0,0.0,27.4,0.0,2.6,15.27,0.887,0.03,75.04,1102.2122,73.97,0.0,89.288,31.544,29.566665681111147,34.83163316900518
호소,대청호,추동,2023-09-04,26.2,8.0,6.6,0.6,13.0,26.3,38812.0,25440.0,268.0,13104.0,0.0,0.0,0.0,1.6,0.7,0.0,0.0,0.0,0.0,27.4,0.0,2.6,15.27,,,75.04,1102.2122,73.97,0.0,89.288,31.544,,34.83163316900518
호소,대청호,회남,2023-09-04,25.0,7.7,7.3,1.1,11.8,19.1,8220.0,7920.0,128.0,172.0,0.0,0.0,0.0,1.5,0.7,0.0,0.0,0.0,0.0,27.4,0.0,2.6,15.27,,,75.04,1102.2122,73.97,0.0,89.288,31.544,,34.83163316900518
호소,대청호,문의,2023-09-07,26.2,8.2,6.0,1.0,14.8,33.1,51248.0,50520.0,0.0,728.0,0.0,0.0,0.0,1.4,0.7,0.0,0.0,0.0,0.0,25.0,0.0,12.0,24.37,,,75.166,1110.0966,74.5,0.0,61.841,42.98,,25.768259052924794
호소,대청호,문의,2023-09-11,26.3,8.4,5.8,0.4,19.4,28.7,56024.0,55680.0,0.0,344.0,0.0,0.0,0.0,1.7,0.7,0.0,0.0,0.0,0.0,25.2,0.0,6.6,16.71,0.861,0.052,75.0304,1101.6129,73.93,0.0,36.343,64.973,16.557691989275156,16.928878336637318
호소,대청호,회남,2023-09-11,24.8,7.8,5.7,1.7,8.5,7.4,6548.0,6260.0,192.0,96.0,0.0,0.0,0.0,1.7,0.7,0.0,0.0,0.0,0.0,25.2,0.0,6.6,16.71,,,75.0304,1101.6129,73.93,0.0,36.343,64.973,,16.928878336637318
호소,대청호,추동,2023-09-11,25.9,8.0,5.4,0.7,17.7,28.0,35504.0,19080.0,164.0,16260.0,0.0,0.0,0.0,1.7,0.7,0.0,0.0,0.0,0.0,25.2,0.0,6.6,16.71,,,75.0304,1101.6129,73.93,0.0,36.343,64.973,,16.928878336637318
호소,대청호,문의,2023-09-18,26.3,8.1,5.4,0.5,18.5,28.7,42000.0,42000.0,0.0,0.0,0.0,0.0,0.0,1.7,0.7,0.0,0.0,0.0,0.0,24.5,2.2,7.4,19.23,1.171,0.032,75.4292,1126.6709,75.62,0.5403,167.843,60.646,36.59374885644535,18.547244262996742
호소,대청호,회남,2023-09-18,24.3,7.4,3.8,2.3,9.0,5.5,4604.0,3520.0,0.0,1084.0,0.0,0.0,0.0,1.15,0.7,0.0,0.0,0.0,0.0,24.5,2.2,7.4,19.23,,,75.4292,1126.6709,75.62,0.5403,167.843,60.646,,18.547244262996742
호소,대청호,추동,2023-09-18,25.8,7.4,4.3,0.7,9.1,14.0,7752.0,5240.0,0.0,2512.0,0.0,0.0,0.0,0.6,0.7,0.0,0.0,0.0,0.0,24.5,2.2,7.4,19.23,,,75.4292,1126.6709,75.62,0.5403,167.843,60.646,,18.547244262996742
호소,대청호,추동,2023-09-21,25.2,7.0,3.7,1.8,18.7,6.4,5942.0,3820.0,162.0,1960.0,0.0,0.0,0.0,0.5,0.7,0.0,0.0,0.0,0.0,18.4,3.0,0.0,6.85,,,77.316,1249.6345,83.87,6.3737,1224.968,220.086,,5.675358560489767
호소,대청호,문의,2023-09-21,25.3,7.5,3.4,1.3,16.8,10.8,8148.0,8148.0,0.0,0.0,0.0,0.0,0.0,1.3,0.7,0.0,0.0,0.0,0.0,18.4,3.0,0.0,6.85,,,77.316,1249.6345,83.87,6.3737,1224.968,220.086,,5.675358560489767
호소,대청호,회남,2023-09-25,23.9,7.0,5.0,2.3,6.3,11.3,2888.0,2020.0,0.0,868.0,0.0,0.0,1.5,1.2935251798561151,0.7,0.0,0.0,0.0,0.0,21.4,4.0,2.9,13.23,,,77.4476,1258.4823,84.46,1.4729,115.218,218.658,,5.7528515528574955
호소,대청호,문의,2023-09-25,25.1,7.5,4.0,1.4,9.8,10.7,7542.0,7174.0,0.0,368.0,0.0,0.0,3.0,1.2870503597122305,0.7,0.0,0.0,0.0,0.0,21.4,4.0,2.9,13.23,1.168,0.025,77.4476,1258.4823,84.46,1.4729,115.218,218.658,46.71999813120007,5.7528515528574955
호소,대청호,추동,2023-09-25,24.8,7.0,3.6,1.5,6.6,6.1,5864.0,5180.0,0.0,588.0,96.0,0.0583941605839416,3.0072992700729926,1.2805755395683454,0.7,0.0,0.0,0.0,0.0,21.4,4.0,2.9,13.23,,,77.4476,1258.4823,84.46,1.4729,115.218,218.658,,5.7528515528574955
호소,대청호,회남,2023-10-04,23.3,7.0,5.1,2.5,2.8,6.9,598.0,420.0,178.0,0.0,0.0,0.1167883211678832,3.0145985401459856,1.2741007194244605,0.7,0.0,0.0,0.0,0.0,17.8,0.0,8.2,17.26,,,76.16,1173.4342,78.75,0.0525,46.56,218.912,,5.357853450952459
호소,대청호,문의,2023-10-04,24.1,7.1,5.0,1.7,7.0,9.9,6872.0,4920.0,0.0,1952.0,0.0,0.1751824817518248,3.021897810218978,1.2676258992805756,0.7,0.0,0.0,0.0,0.0,17.8,0.0,8.2,17.26,1.155,0.026,76.16,1173.4342,78.75,0.0525,46.56,218.912,44.42307521449711,5.357853450952459
호소,대청호,추동,2023-10-04,23.8,7.1,4.2,1.7,4.3,13.9,3906.0,3680.0,226.0,0.0,0.0,0.2335766423357664,3.0291970802919708,1.261151079136691,0.7,0.0,0.0,0.0,0.0,17.8,0.0,8.2,17.26,,,76.16,1173.4342,78.75,0.0525,46.56,218.912,,5.357853450952459
호소,대청호,회남,2023-10-10,22.8,7.2,6.0,1.8,5.2,15.8,630.0,360.0,270.0,0.0,0.0,0.291970802919708,3.036496350364964,1.2546762589928058,0.7,0.0,0.0,0.0,0.0,16.5,0.0,9.4,17.68,,,75.026,1101.3382,73.92,0.0,41.431,29.875,,36.74189157631359
호소,대청호,문의,2023-10-10,23.1,7.4,6.2,1.7,5.3,13.5,5344.0,5320.0,0.0,24.0,0.0,0.3503649635036496,3.0437956204379564,1.2482014388489209,0.7,0.0,0.0,0.0,0.0,16.5,0.0,9.4,17.68,1.188,0.028,75.026,1101.3382,73.92,0.0,41.431,29.875,42.428569913265356,36.74189157631359
호소,대청호,추동,2023-10-10,23.1,7.2,6.5,1.9,3.7,7.5,2084.0,1650.0,434.0,0.0,0.0,0.4087591240875912,3.051094890510949,1.241726618705036,0.7,0.0,0.0,0.0,0.0,16.5,0.0,9.4,17.68,,,75.026,1101.3382,73.92,0.0,41.431,29.875,,36.74189157631359
호소,대청호,회남,2023-10-16,22.0,7.1,7.0,1.7,5.6,15.9,206.0,80.0,126.0,0.0,0.0,0.4671532846715328,3.058394160583941,1.235251798561151,0.7,0.0,0.0,0.0,0.0,14.7,0.0,8.9,15.47,,,75.03,1101.5879,73.93,0.0,22.882,30.108,,36.466760460805084
호소,대청호,문의,2023-10-16,22.3,7.3,6.9,1.5,7.1,15.1,6592.0,6300.0,292.0,0.0,0.0,0.5255474452554745,3.065693430656934,1.2287769784172662,0.7,0.0,0.0,0.0,0.0,14.7,0.0,8.9,15.47,1.131,0.017,75.03,1101.5879,73.93,0.0,22.882,30.108,66.5294078512113,36.466760460805084
호소,대청호,추동,2023-10-16,22.3,7.3,7.2,1.8,4.1,21.4,3838.0,1840.0,1998.0,0.0,0.0,0.583941605839416,3.072992700729927,1.2223021582733813,0.7,0.0,0.0,0.0,0.0,14.7,0.0,8.9,15.47,,,75.03,1101.5879,73.93,0.0,22.882,30.108,,36.466760460805084
호소,대청호,문의,2023-10-23,21.2,7.4,6.7,2.3,3.8,13.2,3370.0,3000.0,370.0,0.0,0.0,0.6423357664233577,3.08029197080292,1.2158273381294964,0.7,0.0,0.0,0.0,0.0,13.7,0.0,7.3,12.92,1.283,0.015,74.98,1098.4692,73.72,0.0,23.216,30.43,85.53332763111149,35.97999344906649
호소,대청호,추동,2023-10-23,20.9,7.4,8.1,1.6,3.8,25.0,1730.0,1100.0,630.0,0.0,0.0,0.7007299270072993,3.0875912408759123,1.2093525179856115,0.7,0.0,0.0,0.0,0.0,13.7,0.0,7.3,12.92,,,74.98,1098.4692,73.72,0.0,23.216,30.43,,35.97999344906649
호소,대청호,회남,2023-10-23,21.3,7.4,7.4,1.8,3.6,16.5,640.0,480.0,64.0,0.0,96.0,0.7591240875912408,3.094890510948905,1.2028776978417266,0.7,0.0,0.0,0.0,0.0,13.7,0.0,7.3,12.92,,,74.98,1098.4692,73.72,0.0,23.216,30.43,,35.97999344906649
호소,대청호,문의,2023-10-30,20.7,7.1,7.2,1.5,5.0,18.7,4498.0,4080.0,418.0,0.0,0.0,0.8175182481751825,3.102189781021898,1.1964028776978417,0.7,0.0,0.0,0.0,0.0,14.1,0.0,9.6,14.52,1.244,0.015,74.87,1091.6261,73.26,0.0,25.174,32.362,82.93332780444482,33.627814059515735
호소,대청호,추동,2023-10-30,20.4,7.1,7.8,2.6,2.9,16.5,2154.0,2020.0,134.0,0.0,0.0,0.875912408759124,3.1094890510948905,1.1899280575539568,0.7,0.0,0.0,0.0,0.0,14.1,0.0,9.6,14.52,,,74.87,1091.6261,73.26,0.0,25.174,32.362,,33.627814059515735
호소,대청호,회남,2023-10-30,20.4,7.0,6.9,2.0,3.9,8.5,260.0,260.0,0.0,0.0,0.0,0.9343065693430656,3.116788321167883,1.183453237410072,0.7,0.0,0.0,0.0,0.0,14.1,0.0,9.6,14.52,,,74.87,1091.6261,73.26,0.0,25.174,32.362,,33.627814059515735
호소,대청호,회남,2023-11-06,19.9,7.0,7.0,2.5,3.4,6.1,0.0,0.0,0.0,0.0,0.0,0.9927007299270072,3.124087591240876,1.176978417266187,0.7,0.0,0.0,0.0,0.0,15.5,11.5,3.1,7.65,,,74.7672,1085.2534,72.84,12.2568,25.835,32.426,,33.36571973190678
호소,대청호,추동,2023-11-06,20.2,7.0,7.6,2.2,3.2,10.8,520.0,520.0,0.0,0.0,0.0,1.051094890510949,3.1313868613138687,1.170503597122302,0.7,0.0,0.0,0.0,0.0,15.5,11.5,3.1,7.65,,,74.7672,1085.2534,72.84,12.2568,25.835,32.426,,33.36571973190678
호소,대청호,문의,2023-11-06,20.3,7.2,7.2,1.7,3.6,11.4,3040.0,2860.0,180.0,0.0,0.0,1.1094890510948905,3.1386861313868613,1.1640287769784172,0.7,0.0,0.0,0.0,0.0,15.5,11.5,3.1,7.65,1.32,0.011,74.7672,1085.2534,72.84,12.2568,25.835,32.426,119.9999890909101,33.36571973190678
호소,대청호,추동,2023-11-13,17.6,7.1,8.1,2.1,3.5,10.9,760.0,760.0,0.0,0.0,0.0,1.167883211678832,3.145985401459854,1.1575539568345323,0.7,0.0,0.0,0.0,0.0,2.4,0.0,9.4,13.97,,,74.72,1082.3346,72.64,0.0,24.779,31.932,,33.78916708291708
호소,대청호,문의,2023-11-13,18.0,7.1,7.7,1.8,5.5,11.6,3360.0,3360.0,0.0,0.0,0.0,1.2262773722627738,3.153284671532847,1.1510791366906474,0.7,0.0,0.0,0.0,0.0,2.4,0.0,9.4,13.97,1.272,0.015,74.72,1082.3346,72.64,0.0,24.779,31.932,84.79999434666705,33.78916708291708
호소,대청호,회남,2023-11-13,18.3,7.0,7.5,2.3,3.1,8.0,42.0,0.0,42.0,0.0,0.0,1.284671532846715,3.1605839416058394,1.1446043165467628,0.7,0.0,0.0,0.0,0.0,2.4,0.0,9.4,13.97,,,74.72,1082.3346,72.64,0.0,24.779,31.932,,33.78916708291708
호소,대청호,문의,2023-11-20,16.5,7.1,7.7,3.0,2.5,9.2,914.0,860.0,54.0,0.0,0.0,1.3430656934306568,3.167883211678832,1.1381294964028776,0.7,0.0,0.0,0.0,0.0,6.0,0.0,9.2,12.87,1.383,0.023,74.64,1077.3979,72.31,0.0,24.997,32.131,60.13043216824208,33.427380472216186
호소,대청호,회남,2023-11-20,16.5,7.1,7.8,2.0,4.1,6.0,126.0,100.0,26.0,0.0,0.0,1.4014598540145986,3.1751824817518246,1.131654676258993,0.7,0.0,0.0,0.0,0.0,6.0,0.0,9.2,12.87,,,74.64,1077.3979,72.31,0.0,24.997,32.131,,33.427380472216186
호소,대청호,추동,2023-11-20,16.0,7.2,8.3,2.6,2.5,4.4,528.0,460.0,0.0,68.0,0.0,1.45985401459854,3.1824817518248176,1.1251798561151078,0.7,0.0,0.0,0.0,0.0,6.0,0.0,9.2,12.87,,,74.64,1077.3979,72.31,0.0,24.997,32.131,,33.427380472216186
호소,대청호,문의,2023-11-27,15.2,7.0,7.9,2.7,2.4,8.9,896.0,840.0,56.0,0.0,0.0,1.5182481751824817,3.18978102189781,1.1187050359712232,0.7,0.0,0.0,0.0,0.0,7.0,3.0,0.8,3.19,1.565,0.013,74.53,1070.6314,71.85,3.3888,25.073,32.181,120.38460612426107,33.165992379418235
호소,대청호,회남,2023-11-27,15.0,7.1,8.1,3.0,4.9,5.6,260.0,260.0,0.0,0.0,0.0,1.5766423357664232,3.197080291970803,1.1122302158273385,0.7,0.0,0.0,0.0,0.0,7.0,3.0,0.8,3.19,,,74.53,1070.6314,71.85,3.3888,25.073,32.181,,33.165992379418235
호소,대청호,추동,2023-11-27,14.7,7.1,8.8,2.5,2.9,9.4,634.0,580.0,54.0,0.0,0.0,1.635036496350365,3.204379562043796,1.1057553956834534,0.7,0.0,0.0,0.0,0.0,7.0,3.0,0.8,3.19,,,74.53,1070.6314,71.85,3.3888,25.073,32.181,,33.165992379418235
호소,대청호,문의,2023-12-04,13.3,7.2,8.9,3.5,2.5,4.6,360.0,360.0,0.0,0.0,0.0,1.6934306569343065,3.2116788321167884,1.0992805755395685,0.7,0.0,0.0,0.0,0.0,2.3,0.0,8.7,11.41,1.332,0.013,74.4124,1063.4249,71.37,0.0,24.171,32.101,102.46153057988228,33.02459240396261
호소,대청호,추동,2023-12-04,12.9,7.2,9.4,3.3,2.0,6.2,296.0,260.0,36.0,0.0,0.0,1.751824817518248,3.218978102189781,1.0928057553956836,0.7,0.0,0.0,0.0,0.0,2.3,0.0,8.7,11.41,,,74.4124,1063.4249,71.37,0.0,24.171,32.101,,33.02459240396261
호소,대청호,회남,2023-12-04,13.3,7.1,8.7,3.7,3.2,3.5,186.0,160.0,26.0,0.0,0.0,1.8102189781021896,3.2262773722627736,1.0863309352517987,0.7,0.0,0.0,0.0,0.0,2.3,0.0,8.7,11.41,,,74.4124,1063.4249,71.37,0.0,24.171,32.101,,33.02459240396261
호소,대청호,문의,2023-12-11,13.2,7.1,8.6,3.1,1.7,4.3,0.0,0.0,0.0,0.0,0.0,1.8686131386861315,3.2335766423357666,1.0798561151079138,0.7,0.0,0.0,0.0,0.0,11.9,37.0,0.0,0.85,1.645,0.018,74.3216,1057.88,71.0,34.4989,40.275,32.09,91.38888381172869,32.863622242932585
호소,대청호,회남,2023-12-11,12.2,7.0,9.0,2.7,3.8,4.1,52.0,0.0,52.0,0.0,0.0,1.9270072992700729,3.240875912408759,1.073381294964029,0.7,0.0,0.0,0.0,0.0,11.9,37.0,0.0,0.85,,,74.3216,1057.88,71.0,34.4989,40.275,32.09,,32.863622242932585
호소,대청호,추동,2023-12-11,12.6,7.1,9.2,3.5,1.7,4.1,240.0,240.0,0.0,0.0,0.0,1.9854014598540144,3.248175182481752,1.066906474820144,0.7,0.0,0.0,0.0,0.0,11.9,37.0,0.0,0.85,,,74.3216,1057.88,71.0,34.4989,40.275,32.09,,32.863622242932585
호소,대청호,추동,2023-12-18,11.3,7.1,9.8,3.5,2.7,4.6,180.0,180.0,0.0,0.0,0.0,2.043795620437956,3.2554744525547443,1.060431654676259,0.7,0.0,0.0,0.0,0.0,-5.6,0.0,5.8,8.85,,,75.36,1122.2995,75.32,0.103,140.779,228.589,,4.907535998670684
호소,대청호,문의,2023-12-18,11.5,7.0,9.0,2.8,2.3,3.6,0.0,0.0,0.0,0.0,0.0,2.102189781021898,3.2627737226277373,1.0539568345323742,0.7,0.0,0.0,0.0,0.0,-5.6,0.0,5.8,8.85,1.361,0.014,75.36,1122.2995,75.32,0.103,140.779,228.589,97.21427877040865,4.907535998670684
호소,대청호,회남,2023-12-18,10.9,7.3,9.9,4.1,3.8,4.0,108.0,0.0,52.0,0.0,56.0,2.1605839416058394,3.27007299270073,1.047482014388489,0.7,0.0,0.0,0.0,0.0,-5.6,0.0,5.8,8.85,,,75.36,1122.2995,75.32,0.103,140.779,228.589,,4.907535998670684
호소,대청호,회남,2023-12-26,9.2,7.0,10.1,4.2,4.8,6.0,0.0,0.0,0.0,0.0,0.0,2.218978102189781,3.2773722627737225,1.0410071942446044,0.7,0.0,0.0,0.0,0.0,2.2,0.0,5.5,9.78,,,74.9864,1098.8681,73.75,0.1235,44.091,32.262,,33.9555064581917
호소,대청호,추동,2023-12-26,9.1,7.1,10.6,2.8,1.7,2.2,0.0,0.0,0.0,0.0,0.0,2.2773722627737225,3.2846715328467155,1.0345323741007195,0.7,0.0,0.0,0.0,0.0,2.2,0.0,5.5,9.78,,,74.9864,1098.8681,73.75,0.1235,44.091,32.262,,33.9555064581917
호소,대청호,문의,2023-12-26,9.7,7.1,9.4,3.0,1.7,5.6,160.0,160.0,0.0,0.0,0.0,2.335766423357664,3.291970802919708,1.0280575539568346,0.7,0.0,0.0,0.0,0.0,2.2,0.0,5.5,9.78,,,74.9864,1098.8681,73.75,0.1235,44.091,32.262,,33.9555064581917
호소,대청호,추동,2024-01-02,9.0,7.1,10.5,3.8,1.7,6.0,0.0,0.0,0.0,0.0,0.0,2.3941605839416056,3.2992700729927007,1.0215827338129495,0.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.9,,,75.0444,1102.487,73.99,0.0,35.724,32.544,,33.773036392598954
호소,대청호,문의,2024-01-02,9.1,7.1,10.4,3.5,1.8,5.0,0.0,0.0,0.0,0.0,0.0,2.452554744525548,3.3065693430656933,1.0151079136690648,0.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.9,1.343,0.014,75.0444,1102.487,73.99,0.0,35.724,32.544,95.9285645765311,33.773036392598954
호소,대청호,회남,2024-01-02,8.3,7.0,10.6,3.4,3.4,3.7,160.0,160.0,0.0,0.0,0.0,2.510948905109489,3.3138686131386863,1.00863309352518,0.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.9,,,75.0444,1102.487,73.99,0.0,35.724,32.544,,33.773036392598954
호소,대청호,추동,2024-01-08,8.3,7.4,10.7,3.4,1.9,5.8,0.0,0.0,0.0,0.0,0.0,2.56934306569343,3.321167883211679,1.002158273381295,0.7,0.0,0.0,0.0,0.0,-3.8,0.0,8.7,11.94,,,75.0532,1103.0367,74.03,0.0,31.935,32.224,,34.12438745204802
호소,대청호,회남,2024-01-08,7.6,7.3,10.6,3.8,2.1,3.9,0.0,0.0,0.0,0.0,0.0,2.627737226277372,3.3284671532846715,0.99568345323741,0.7,0.0,0.0,0.0,0.0,-3.8,0.0,8.7,11.94,,,75.0532,1103.0367,74.03,0.0,31.935,32.224,,34.12438745204802
호소,대청호,문의,2024-01-08,8.3,7.4,10.1,4.0,1.9,5.9,0.0,0.0,0.0,0.0,0.0,2.6861313868613137,3.335766423357664,0.9892086330935252,0.7,0.0,0.0,0.0,0.0,-3.8,0.0,8.7,11.94,1.218,0.013,75.0532,1103.0367,74.03,0.0,31.935,32.224,93.69230048520767,34.12438745204802
호소,대청호,추동,2024-01-15,7.4,7.2,11.2,3.5,2.1,6.4,166.0,0.0,166.0,0.0,0.0,2.7445255474452552,3.343065693430657,0.9827338129496404,0.7,0.0,0.0,0.0,0.0,-2.1,0.0,9.0,12.61,,,75.02,1100.9637,73.89,0.0,32.61,32.61,,33.65832161418526
호소,대청호,회남,2024-01-15,7.7,7.2,10.7,4.3,2.1,4.4,0.0,0.0,0.0,0.0,0.0,2.802919708029197,3.3503649635036497,0.9762589928057556,0.7,0.0,0.0,0.0,0.0,-2.1,0.0,9.0,12.61,,,75.02,1100.9637,73.89,0.0,32.61,32.61,,33.65832161418526
호소,대청호,문의,2024-01-15,7.6,7.2,10.2,3.4,2.2,5.5,0.0,0.0,0.0,0.0,0.0,2.8613138686131387,3.3576642335766422,0.9697841726618706,0.7,0.0,0.0,0.0,0.0,-2.1,0.0,9.0,12.61,1.314,0.017,75.02,1100.9637,73.89,0.0,32.61,32.61,77.2941131003463,33.65832161418526
호소,대청호,추동,2024-01-22,6.9,7.3,11.8,3.1,1.8,8.6,0.0,0.0,0.0,0.0,0.0,2.9197080291970803,3.3649635036496357,0.9633093525179856,0.7,0.0,0.0,0.0,0.0,-5.4,0.0,1.7,6.36,,,75.3336,1120.6344,75.21,0.0,101.193,32.997,,33.85909296915128
호소,대청호,회남,2024-01-22,6.9,7.3,11.5,3.0,1.6,6.6,0.0,0.0,0.0,0.0,0.0,2.978102189781022,3.372262773722628,0.9568345323741008,0.7,0.0,0.0,0.0,0.0,-5.4,0.0,1.7,6.36,,,75.3336,1120.6344,75.21,0.0,101.193,32.997,,33.85909296915128
호소,대청호,문의,2024-01-22,7.1,7.2,11.1,2.4,1.9,6.6,0.0,0.0,0.0,0.0,0.0,3.036496350364964,3.3795620437956204,0.950359712230216,0.7,0.0,0.0,0.0,0.0,-5.4,0.0,1.7,6.36,1.406,0.021,75.3336,1120.6344,75.21,0.0,101.193,32.997,66.95237776417248,33.85909296915128
호소,대청호,추동,2024-01-30,6.1,7.5,12.1,2.5,1.9,8.3,0.0,0.0,0.0,0.0,0.0,3.094890510948905,3.386861313868613,0.943884892086331,0.7,0.0,0.0,0.0,0.0,1.3,0.0,9.2,13.5,,,75.59,1136.8667,76.3,0.0,40.178,32.821,,34.53317639196865
호소,대청호,회남,2024-01-30,6.3,7.5,11.6,2.8,2.6,7.8,0.0,0.0,0.0,0.0,0.0,3.1532846715328464,3.3941605839416056,0.937410071942446,0.7,0.0,0.0,0.0,0.0,1.3,0.0,9.2,13.5,,,75.59,1136.8667,76.3,0.0,40.178,32.821,,34.53317639196865
호소,대청호,문의,2024-01-30,6.6,7.4,10.8,3.0,2.2,4.3,0.0,0.0,0.0,0.0,0.0,3.2116788321167884,3.4014598540145986,0.9309352517985612,0.7,0.0,0.0,0.0,0.0,1.3,0.0,9.2,13.5,1.316,0.01,75.59,1136.8667,76.3,0.0,40.178,32.821,131.59998684000132,34.53317639196865
호소,대청호,추동,2024-02-05,6.2,7.5,12.3,2.8,2.2,9.3,0.0,0.0,0.0,0.0,0.0,3.27007299270073,3.408759124087591,0.9244604316546764,0.7,0.0,0.0,0.0,0.0,4.1,12.3,0.0,3.26,,,75.5996,1137.477,76.34,13.4313,55.133,40.712,,27.871140840929137
호소,대청호,회남,2024-02-05,6.0,7.4,11.9,3.1,2.0,7.6,116.0,0.0,0.0,0.0,116.0,3.3284671532846715,3.416058394160584,0.9179856115107914,0.7,0.0,0.0,0.0,0.0,4.1,12.3,0.0,3.26,,,75.5996,1137.477,76.34,13.4313,55.133,40.712,,27.871140840929137
호소,대청호,문의,2024-02-05,6.4,7.3,11.4,2.5,2.2,7.7,44.0,0.0,0.0,0.0,44.0,3.386861313868613,3.423357664233577,0.9115107913669064,0.7,0.0,0.0,0.0,0.0,4.1,12.3,0.0,3.26,1.492,0.023,75.5996,1137.477,76.34,13.4313,55.133,40.712,64.86956239697555,27.871140840929137
호소,대청호,추동,2024-02-13,6.1,7.5,12.4,3.0,1.7,8.2,0.0,0.0,0.0,0.0,0.0,3.4452554744525545,3.4306569343065694,0.9050359712230216,0.7,0.0,0.0,0.0,0.0,8.4,0.0,8.4,14.96,,,75.66,1141.3216,76.6,0.0,39.458,32.085,,35.46128942053751
호소,대청호,문의,2024-02-13,6.3,7.1,11.8,4.0,2.3,6.4,0.0,0.0,0.0,0.0,0.0,3.503649635036496,3.437956204379562,0.8985611510791367,0.7,0.0,0.0,0.0,0.0,8.4,0.0,8.4,14.96,1.419,0.009,75.66,1141.3216,76.6,0.0,39.458,32.085,157.66664914815013,35.46128942053751
호소,대청호,회남,2024-02-13,5.6,7.4,12.3,3.3,1.9,6.4,128.0,0.0,0.0,0.0,128.0,3.562043795620438,3.445255474452555,0.8920863309352518,0.7,0.0,0.0,0.0,0.0,8.4,0.0,8.4,14.96,,,75.66,1141.3216,76.6,0.0,39.458,32.085,,35.46128942053751
호소,대청호,회남,2024-02-19,5.8,7.5,12.3,3.1,3.7,7.0,0.0,0.0,0.0,0.0,0.0,3.62043795620438,3.452554744525548,0.8856115107913669,0.7,0.0,0.0,0.0,0.0,9.8,16.6,0.0,2.2,,,75.84,1152.8233,77.37,20.1523,129.184,40.056,,28.708618886343263
호소,대청호,추동,2024-02-19,6.5,7.5,12.3,3.0,3.1,8.8,14.0,0.0,14.0,0.0,0.0,3.678832116788321,3.45985401459854,0.879136690647482,0.7,0.0,0.0,0.0,0.0,9.8,16.6,0.0,2.2,,,75.84,1152.8233,77.37,20.1523,129.184,40.056,,28.708618886343263
호소,대청호,문의,2024-02-19,6.7,7.4,11.7,2.6,2.5,9.7,0.0,0.0,0.0,0.0,0.0,3.737226277372263,3.4671532846715327,0.8726618705035971,0.7,0.0,0.0,0.0,0.0,9.8,16.6,0.0,2.2,1.395,0.01,75.84,1152.8233,77.37,20.1523,129.184,40.056,139.4999860500014,28.708618886343263
